id,channel,io,value,datetime
6875319,0,1,19.27278,2023-09-20 03:04:21.000000
6875320,0,0,28.03611,2023-09-20 03:04:21.000000
6875321,1,1,19.34222,2023-09-20 03:04:21.000000
6875322,1,0,27.00556,2023-09-20 03:04:21.000000
6875323,0,1,19.23667,2023-09-20 03:06:21.000000
6875324,0,0,28.09333,2023-09-20 03:06:21.000000
6875325,1,1,19.34222,2023-09-20 03:06:21.000000
6875326,1,0,27.02333,2023-09-20 03:06:21.000000
6875327,0,1,19.29833,2023-09-20 03:08:21.000000
6875328,0,0,28.05722,2023-09-20 03:08:21.000000
6875329,1,1,19.32166,2023-09-20 03:08:21.000000
6875330,1,0,27.02333,2023-09-20 03:08:21.000000
6875331,0,1,19.35,2023-09-20 03:10:21.000000
6875332,0,0,28.09555,2023-09-20 03:10:21.000000
6875333,1,1,19.36278,2023-09-20 03:10:21.000000
6875334,1,0,26.995,2023-09-20 03:10:21.000000
6875335,0,1,19.28833,2023-09-20 03:11:21.000000
6875336,0,0,28.02333,2023-09-20 03:11:21.000000
6875337,1,1,19.33944,2023-09-20 03:11:21.000000
6875338,1,0,26.95667,2023-09-20 03:11:21.000000
6875339,0,1,19.28555,2023-09-20 03:14:21.000000
6875340,0,0,28.04389,2023-09-20 03:14:21.000000
6875341,1,1,19.33445,2023-09-20 03:14:21.000000
6875342,1,0,26.94611,2023-09-20 03:14:21.000000
6875343,0,1,19.29833,2023-09-20 03:15:21.000000
6875344,0,0,28.05445,2023-09-20 03:15:21.000000
6875345,1,1,19.35778,2023-09-20 03:15:21.000000
6875346,1,0,26.98722,2023-09-20 03:15:21.000000
6875347,0,1,19.29611,2023-09-20 03:18:21.000000
6875348,0,0,27.99778,2023-09-20 03:18:21.000000
6875349,1,1,19.31111,2023-09-20 03:18:21.000000
6875350,1,0,26.96944,2023-09-20 03:18:21.000000
6875351,0,1,19.35222,2023-09-20 03:19:21.000000
6875352,0,0,28.00556,2023-09-20 03:19:21.000000
6875353,1,1,19.35,2023-09-20 03:19:21.000000
6875354,1,0,26.98722,2023-09-20 03:19:21.000000
6875355,0,1,19.35222,2023-09-20 03:22:21.000000
6875356,0,0,28.03389,2023-09-20 03:22:21.000000
6875357,1,1,19.32166,2023-09-20 03:22:21.000000
6875358,1,0,26.96667,2023-09-20 03:22:21.000000
6875359,0,1,19.30389,2023-09-20 03:24:21.000000
6875360,0,0,28.04667,2023-09-20 03:24:21.000000
6875361,1,1,19.33445,2023-09-20 03:24:21.000000
6875362,1,0,26.94333,2023-09-20 03:24:21.000000
6875363,0,1,19.33445,2023-09-20 03:25:21.000000
6875364,0,0,28.05445,2023-09-20 03:25:21.000000
6875365,1,1,19.36278,2023-09-20 03:25:21.000000
6875366,1,0,26.99,2023-09-20 03:25:21.000000
6875367,0,1,19.31889,2023-09-20 03:28:21.000000
6875368,0,0,28.02333,2023-09-20 03:28:21.000000
6875369,1,1,19.30611,2023-09-20 03:28:21.000000
6875370,1,0,26.95389,2023-09-20 03:28:21.000000
6875371,0,1,19.30389,2023-09-20 03:29:21.000000
6875372,0,0,28.05945,2023-09-20 03:29:21.000000
6875373,1,1,19.33167,2023-09-20 03:29:21.000000
6875374,1,0,26.98222,2023-09-20 03:29:21.000000
6875375,0,1,19.29333,2023-09-20 03:32:21.000000
6875376,0,0,28.01556,2023-09-20 03:32:21.000000
6875377,1,1,19.31111,2023-09-20 03:32:21.000000
6875378,1,0,26.92056,2023-09-20 03:32:21.000000
6875379,0,1,19.31389,2023-09-20 03:33:21.000000
6875380,0,0,27.98722,2023-09-20 03:33:21.000000
6875381,1,1,19.32444,2023-09-20 03:33:21.000000
6875382,1,0,26.93334,2023-09-20 03:33:21.000000
6875383,0,1,19.27555,2023-09-20 03:36:21.000000
6875384,0,0,27.95889,2023-09-20 03:36:21.000000
6875385,1,1,19.29055,2023-09-20 03:36:21.000000
6875386,1,0,26.93611,2023-09-20 03:36:21.000000
6875387,0,1,19.29333,2023-09-20 03:38:21.000000
6875388,0,0,28.01334,2023-09-20 03:38:21.000000
6875389,1,1,19.31111,2023-09-20 03:38:21.000000
6875390,1,0,26.94611,2023-09-20 03:38:21.000000
6875391,0,1,19.27278,2023-09-20 03:39:21.000000
6875392,0,0,27.96944,2023-09-20 03:39:21.000000
6875393,1,1,19.28833,2023-09-20 03:39:21.000000
6875394,1,0,26.915,2023-09-20 03:39:21.000000
6875395,0,1,19.24167,2023-09-20 03:42:21.000000
6875396,0,0,27.90222,2023-09-20 03:42:21.000000
6875397,1,1,19.27555,2023-09-20 03:42:21.000000
6875398,1,0,26.91,2023-09-20 03:42:21.000000
6875399,0,1,19.30111,2023-09-20 03:43:21.000000
6875400,0,0,28.02111,2023-09-20 03:43:21.000000
6875401,1,1,19.26,2023-09-20 03:43:21.000000
6875402,1,0,26.93334,2023-09-20 03:43:21.000000
6875403,0,1,19.30889,2023-09-20 03:46:21.000000
6875404,0,0,28.01556,2023-09-20 03:46:21.000000
6875405,1,1,19.29611,2023-09-20 03:46:21.000000
6875406,1,0,26.96667,2023-09-20 03:46:21.000000
6875407,0,1,19.32944,2023-09-20 03:47:21.000000
6875408,0,0,28.02111,2023-09-20 03:47:21.000000
6875409,1,1,19.30611,2023-09-20 03:47:21.000000
6875410,1,0,26.92556,2023-09-20 03:47:21.000000
6875411,0,1,19.345,2023-09-20 03:50:21.000000
6875412,0,0,28.03611,2023-09-20 03:50:21.000000
6875413,1,1,19.34722,2023-09-20 03:50:21.000000
6875414,1,0,27.00556,2023-09-20 03:50:21.000000
6875415,0,1,19.345,2023-09-20 03:51:21.000000
6875416,0,0,28.04389,2023-09-20 03:51:21.000000
6875417,1,1,19.32444,2023-09-20 03:51:21.000000
6875418,1,0,27.02889,2023-09-20 03:51:21.000000
6875419,0,1,19.33722,2023-09-20 03:53:21.000000
6875420,0,0,28.02333,2023-09-20 03:53:21.000000
6875421,1,1,19.35778,2023-09-20 03:53:21.000000
6875422,1,0,27.05722,2023-09-20 03:53:21.000000
6875423,0,1,19.37278,2023-09-20 03:56:21.000000
6875424,0,0,28.04389,2023-09-20 03:56:21.000000
6875425,1,1,19.36556,2023-09-20 03:56:21.000000
6875426,1,0,27.04389,2023-09-20 03:56:21.000000
6875427,0,1,19.32166,2023-09-20 03:57:21.000000
6875428,0,0,28.01833,2023-09-20 03:57:21.000000
6875429,1,1,19.34722,2023-09-20 03:57:21.000000
6875430,1,0,27.04945,2023-09-20 03:57:21.000000
6875431,0,1,19.38611,2023-09-20 04:00:21.000000
6875432,0,0,28.08556,2023-09-20 04:00:21.000000
6875433,1,1,19.39889,2023-09-20 04:00:21.000000
6875434,1,0,27.15722,2023-09-20 04:00:21.000000
6875435,0,1,19.32944,2023-09-20 04:01:21.000000
6875436,0,0,28.08278,2023-09-20 04:01:21.000000
6875437,1,1,19.38333,2023-09-20 04:01:21.000000
6875438,1,0,27.09556,2023-09-20 04:01:21.000000
6875439,0,1,19.37055,2023-09-20 04:04:21.000000
6875440,0,0,28.06222,2023-09-20 04:04:21.000000
6875441,1,1,19.38611,2023-09-20 04:04:21.000000
6875442,1,0,27.11389,2023-09-20 04:04:21.000000
6875443,0,1,19.30611,2023-09-20 04:05:21.000000
6875444,0,0,28.05445,2023-09-20 04:05:21.000000
6875445,1,1,19.38611,2023-09-20 04:05:21.000000
6875446,1,0,27.075,2023-09-20 04:05:21.000000
6875447,0,1,19.29333,2023-09-20 04:07:21.000000
6875448,0,0,28.06722,2023-09-20 04:07:21.000000
6875449,1,1,19.42944,2023-09-20 04:07:21.000000
6875450,1,0,27.09556,2023-09-20 04:07:21.000000
6875451,0,1,19.35222,2023-09-20 04:09:21.000000
6875452,0,0,28.08278,2023-09-20 04:09:21.000000
6875453,1,1,19.41389,2023-09-20 04:09:21.000000
6875454,1,0,27.18833,2023-09-20 04:09:21.000000
6875455,0,1,19.34722,2023-09-20 04:10:21.000000
6875456,0,0,28.11389,2023-09-20 04:10:21.000000
6875457,1,1,19.39889,2023-09-20 04:10:21.000000
6875458,1,0,27.11389,2023-09-20 04:10:21.000000
6875459,0,1,19.34722,2023-09-20 04:14:21.000000
6875460,0,0,28.12667,2023-09-20 04:14:21.000000
6875461,1,1,19.41666,2023-09-20 04:14:21.000000
6875462,1,0,27.155,2023-09-20 04:14:21.000000
6875463,0,1,19.31889,2023-09-20 04:15:21.000000
6875464,0,0,28.02333,2023-09-20 04:15:21.000000
6875465,1,1,19.35222,2023-09-20 04:15:21.000000
6875466,1,0,27.09333,2023-09-20 04:15:21.000000
6875467,0,1,19.36,2023-09-20 04:18:21.000000
6875468,0,0,28.07,2023-09-20 04:18:21.000000
6875469,1,1,19.39333,2023-09-20 04:18:21.000000
6875470,1,0,27.09556,2023-09-20 04:18:21.000000
6875471,0,1,19.29611,2023-09-20 04:19:21.000000
6875472,0,0,28.02333,2023-09-20 04:19:21.000000
6875473,1,1,19.41945,2023-09-20 04:19:21.000000
6875474,1,0,27.07778,2023-09-20 04:19:21.000000
6875475,0,1,19.355,2023-09-20 04:21:21.000000
6875476,0,0,28.10611,2023-09-20 04:21:21.000000
6875477,1,1,19.39111,2023-09-20 04:21:21.000000
6875478,1,0,27.11611,2023-09-20 04:21:21.000000
6875479,0,1,19.34722,2023-09-20 04:23:21.000000
6875480,0,0,28.11111,2023-09-20 04:23:21.000000
6875481,1,1,19.40111,2023-09-20 04:23:21.000000
6875482,1,0,27.09834,2023-09-20 04:23:21.000000
6875483,0,1,19.30889,2023-09-20 04:24:21.000000
6875484,0,0,28.10833,2023-09-20 04:24:21.000000
6875485,1,1,19.39333,2023-09-20 04:24:21.000000
6875486,1,0,27.07223,2023-09-20 04:24:21.000000
6875487,0,1,19.35222,2023-09-20 04:27:21.000000
6875488,0,0,28.13167,2023-09-20 04:27:21.000000
6875489,1,1,19.39889,2023-09-20 04:27:21.000000
6875490,1,0,27.10611,2023-09-20 04:27:21.000000
6875491,0,1,19.33167,2023-09-20 04:28:21.000000
6875492,0,0,28.09555,2023-09-20 04:28:21.000000
6875493,1,1,19.40111,2023-09-20 04:28:21.000000
6875494,1,0,27.09834,2023-09-20 04:28:21.000000
6875495,0,1,19.31666,2023-09-20 04:31:21.000000
6875496,0,0,28.09333,2023-09-20 04:31:21.000000
6875497,1,1,19.37833,2023-09-20 04:31:21.000000
6875498,1,0,27.01833,2023-09-20 04:31:21.000000
6875499,0,1,19.31389,2023-09-20 04:33:21.000000
6875500,0,0,28.04944,2023-09-20 04:33:21.000000
6875501,1,1,19.34222,2023-09-20 04:33:21.000000
6875502,1,0,27.02111,2023-09-20 04:33:21.000000
6875503,0,1,19.34722,2023-09-20 04:35:21.000000
6875504,0,0,28.03889,2023-09-20 04:35:21.000000
6875505,1,1,19.33722,2023-09-20 04:35:21.000000
6875506,1,0,27.02333,2023-09-20 04:35:21.000000
6875507,0,1,19.31889,2023-09-20 04:37:21.000000
6875508,0,0,28.075,2023-09-20 04:37:21.000000
6875509,1,1,19.38333,2023-09-20 04:37:21.000000
6875510,1,0,27.01333,2023-09-20 04:37:21.000000
6875511,0,1,19.33722,2023-09-20 04:38:21.000000
6875512,0,0,28.07,2023-09-20 04:38:21.000000
6875513,1,1,19.32166,2023-09-20 04:38:21.000000
6875514,1,0,27.00778,2023-09-20 04:38:21.000000
6875515,0,1,19.29833,2023-09-20 04:41:21.000000
6875516,0,0,28.00778,2023-09-20 04:41:21.000000
6875517,1,1,19.32444,2023-09-20 04:41:21.000000
6875518,1,0,26.985,2023-09-20 04:41:21.000000
6875519,0,1,19.32944,2023-09-20 04:42:21.000000
6875520,0,0,28.03611,2023-09-20 04:42:21.000000
6875521,1,1,19.33944,2023-09-20 04:42:21.000000
6875522,1,0,26.95389,2023-09-20 04:42:21.000000
6875523,0,1,19.29333,2023-09-20 04:45:21.000000
6875524,0,0,27.96667,2023-09-20 04:45:21.000000
6875525,1,1,19.29611,2023-09-20 04:45:21.000000
6875526,1,0,26.94111,2023-09-20 04:45:21.000000
6875527,0,1,19.27778,2023-09-20 04:46:21.000000
6875528,0,0,28.04167,2023-09-20 04:46:21.000000
6875529,1,1,19.24722,2023-09-20 04:46:21.000000
6875530,1,0,26.93833,2023-09-20 04:46:21.000000
6875531,0,1,19.26,2023-09-20 04:49:21.000000
6875532,0,0,28.02611,2023-09-20 04:49:21.000000
6875533,1,1,19.29833,2023-09-20 04:49:21.000000
6875534,1,0,26.92056,2023-09-20 04:49:21.000000
6875535,0,1,19.28056,2023-09-20 04:51:21.000000
6875536,0,0,28.03111,2023-09-20 04:51:21.000000
6875537,1,1,19.33445,2023-09-20 04:51:21.000000
6875538,1,0,26.95111,2023-09-20 04:51:21.000000
6875539,0,1,19.265,2023-09-20 04:52:21.000000
6875540,0,0,27.95111,2023-09-20 04:52:21.000000
6875541,1,1,19.27278,2023-09-20 04:52:21.000000
6875542,1,0,26.905,2023-09-20 04:52:21.000000
6875543,0,1,19.23445,2023-09-20 04:55:21.000000
6875544,0,0,27.96444,2023-09-20 04:55:21.000000
6875545,1,1,19.265,2023-09-20 04:55:21.000000
6875546,1,0,26.92056,2023-09-20 04:55:21.000000
6875547,0,1,19.25722,2023-09-20 04:56:21.000000
6875548,0,0,27.95111,2023-09-20 04:56:21.000000
6875549,1,1,19.28833,2023-09-20 04:56:21.000000
6875550,1,0,26.96445,2023-09-20 04:56:21.000000
6875551,0,1,19.26778,2023-09-20 04:59:21.000000
6875552,0,0,27.95889,2023-09-20 04:59:21.000000
6875553,1,1,19.25222,2023-09-20 04:59:21.000000
6875554,1,0,26.91278,2023-09-20 04:59:21.000000
6875555,0,1,19.29611,2023-09-20 05:00:21.000000
6875556,0,0,28.02333,2023-09-20 05:00:21.000000
6875557,1,1,19.27555,2023-09-20 05:00:21.000000
6875558,1,0,26.92278,2023-09-20 05:00:21.000000
6875559,0,1,19.32667,2023-09-20 05:03:21.000000
6875560,0,0,28.00778,2023-09-20 05:03:21.000000
6875561,1,1,19.27778,2023-09-20 05:03:21.000000
6875562,1,0,26.92834,2023-09-20 05:03:21.000000
6875563,0,1,19.28278,2023-09-20 05:04:21.000000
6875564,0,0,28.00278,2023-09-20 05:04:21.000000
6875565,1,1,19.26,2023-09-20 05:04:21.000000
6875566,1,0,26.91278,2023-09-20 05:04:21.000000
6875567,0,1,19.23167,2023-09-20 05:06:21.000000
6875568,0,0,27.99778,2023-09-20 05:06:21.000000
6875569,1,1,19.28555,2023-09-20 05:06:21.000000
6875570,1,0,26.88444,2023-09-20 05:06:21.000000
6875571,0,1,19.32166,2023-09-20 05:09:21.000000
6875572,0,0,28.00556,2023-09-20 05:09:21.000000
6875573,1,1,19.32444,2023-09-20 05:09:21.000000
6875574,1,0,26.95111,2023-09-20 05:09:21.000000
6875575,0,1,19.23944,2023-09-20 05:10:21.000000
6875576,0,0,28.05722,2023-09-20 05:10:21.000000
6875577,1,1,19.29611,2023-09-20 05:10:21.000000
6875578,1,0,26.92278,2023-09-20 05:10:21.000000
6875579,0,1,19.27,2023-09-20 05:13:21.000000
6875580,0,0,27.98722,2023-09-20 05:13:21.000000
6875581,1,1,19.27278,2023-09-20 05:13:21.000000
6875582,1,0,26.9,2023-09-20 05:13:21.000000
6875583,0,1,19.28278,2023-09-20 05:14:21.000000
6875584,0,0,27.98222,2023-09-20 05:14:21.000000
6875585,1,1,19.27778,2023-09-20 05:14:21.000000
6875586,1,0,26.90223,2023-09-20 05:14:21.000000
6875587,0,1,19.30611,2023-09-20 05:17:21.000000
6875588,0,0,28.02333,2023-09-20 05:17:21.000000
6875589,1,1,19.30389,2023-09-20 05:17:21.000000
6875590,1,0,26.915,2023-09-20 05:17:21.000000
6875591,0,1,19.31389,2023-09-20 05:18:21.000000
6875592,0,0,28.03389,2023-09-20 05:18:21.000000
6875593,1,1,19.32667,2023-09-20 05:18:21.000000
6875594,1,0,26.94611,2023-09-20 05:18:21.000000
6875595,0,1,19.28278,2023-09-20 05:20:21.000000
6875596,0,0,28.01556,2023-09-20 05:20:21.000000
6875597,1,1,19.31889,2023-09-20 05:20:21.000000
6875598,1,0,26.94111,2023-09-20 05:20:21.000000
6875599,0,1,19.30611,2023-09-20 05:21:21.000000
6875600,0,0,28.02333,2023-09-20 05:21:21.000000
6875601,1,1,19.28555,2023-09-20 05:21:21.000000
6875602,1,0,26.87667,2023-09-20 05:21:21.000000
6875603,0,1,19.31889,2023-09-20 05:22:21.000000
6875604,0,0,28.02889,2023-09-20 05:22:21.000000
6875605,1,1,19.31889,2023-09-20 05:22:21.000000
6875606,1,0,26.94111,2023-09-20 05:22:21.000000
6875607,0,1,19.25222,2023-09-20 05:23:21.000000
6875608,0,0,27.95111,2023-09-20 05:23:21.000000
6875609,1,1,19.27278,2023-09-20 05:23:21.000000
6875610,1,0,26.90223,2023-09-20 05:23:21.000000
6875611,0,1,19.33944,2023-09-20 05:24:21.000000
6875612,0,0,28.00778,2023-09-20 05:24:21.000000
6875613,1,1,19.31666,2023-09-20 05:24:21.000000
6875614,1,0,26.99,2023-09-20 05:24:21.000000
6875615,0,1,19.33167,2023-09-20 05:25:21.000000
6875616,0,0,27.96944,2023-09-20 05:25:21.000000
6875617,1,1,19.31389,2023-09-20 05:25:21.000000
6875618,1,0,26.99,2023-09-20 05:25:21.000000
6875619,0,1,19.26,2023-09-20 05:26:21.000000
6875620,0,0,27.95389,2023-09-20 05:26:21.000000
6875621,1,1,19.28833,2023-09-20 05:26:21.000000
6875622,1,0,26.96944,2023-09-20 05:26:21.000000
6875623,0,1,19.22889,2023-09-20 05:27:21.000000
6875624,0,0,27.96944,2023-09-20 05:27:21.000000
6875625,1,1,19.28278,2023-09-20 05:27:21.000000
6875626,1,0,26.94889,2023-09-20 05:27:21.000000
6875627,0,1,19.29833,2023-09-20 05:29:21.000000
6875628,0,0,27.99778,2023-09-20 05:29:21.000000
6875629,1,1,19.33722,2023-09-20 05:29:21.000000
6875630,1,0,26.995,2023-09-20 05:29:21.000000
6875631,0,1,19.23167,2023-09-20 05:30:21.000000
6875632,0,0,27.98222,2023-09-20 05:30:21.000000
6875633,1,1,19.26,2023-09-20 05:30:21.000000
6875634,1,0,26.96944,2023-09-20 05:30:21.000000
6875635,0,1,19.32444,2023-09-20 05:31:21.000000
6875636,0,0,28.02611,2023-09-20 05:31:21.000000
6875637,1,1,19.33944,2023-09-20 05:31:21.000000
6875638,1,0,26.98222,2023-09-20 05:31:21.000000
6875639,0,1,19.29333,2023-09-20 05:32:21.000000
6875640,0,0,28.00778,2023-09-20 05:32:21.000000
6875641,1,1,19.29055,2023-09-20 05:32:21.000000
6875642,1,0,27.06445,2023-09-20 05:32:21.000000
6875643,0,1,19.24722,2023-09-20 05:34:21.000000
6875644,0,0,27.995,2023-09-20 05:34:21.000000
6875645,1,1,19.29611,2023-09-20 05:34:21.000000
6875646,1,0,27.01555,2023-09-20 05:34:21.000000
6875647,0,1,19.30611,2023-09-20 05:37:21.000000
6875648,0,0,28.02333,2023-09-20 05:37:21.000000
6875649,1,1,19.28278,2023-09-20 05:37:21.000000
6875650,1,0,26.995,2023-09-20 05:37:21.000000
6875651,0,1,19.30111,2023-09-20 05:38:21.000000
6875652,0,0,28.02333,2023-09-20 05:38:21.000000
6875653,1,1,19.345,2023-09-20 05:38:21.000000
6875654,1,0,27.02611,2023-09-20 05:38:21.000000
6875655,0,1,19.24444,2023-09-20 05:41:21.000000
6875656,0,0,28.02111,2023-09-20 05:41:21.000000
6875657,1,1,19.31389,2023-09-20 05:41:21.000000
6875658,1,0,27.04167,2023-09-20 05:41:21.000000
6875659,0,1,19.255,2023-09-20 05:42:21.000000
6875660,0,0,28.02111,2023-09-20 05:42:21.000000
6875661,1,1,19.32444,2023-09-20 05:42:21.000000
6875662,1,0,27.04389,2023-09-20 05:42:21.000000
6875663,0,1,19.29611,2023-09-20 05:44:21.000000
6875664,0,0,28.07,2023-09-20 05:44:21.000000
6875665,1,1,19.33167,2023-09-20 05:44:21.000000
6875666,1,0,27.02611,2023-09-20 05:44:21.000000
6875667,0,1,19.28278,2023-09-20 05:46:21.000000
6875668,0,0,28.0,2023-09-20 05:46:21.000000
6875669,1,1,19.34222,2023-09-20 05:46:21.000000
6875670,1,0,27.02611,2023-09-20 05:46:21.000000
6875671,0,1,19.37556,2023-09-20 05:48:21.000000
6875672,0,0,28.11611,2023-09-20 05:48:21.000000
6875673,1,1,19.36778,2023-09-20 05:48:21.000000
6875674,1,0,27.10611,2023-09-20 05:48:21.000000
6875675,0,1,19.31111,2023-09-20 05:51:21.000000
6875676,0,0,28.04389,2023-09-20 05:51:21.000000
6875677,1,1,19.33944,2023-09-20 05:51:21.000000
6875678,1,0,27.05167,2023-09-20 05:51:21.000000
6875679,0,1,19.27778,2023-09-20 05:52:21.000000
6875680,0,0,28.08,2023-09-20 05:52:21.000000
6875681,1,1,19.37833,2023-09-20 05:52:21.000000
6875682,1,0,27.09333,2023-09-20 05:52:21.000000
6875683,0,1,19.30889,2023-09-20 05:55:21.000000
6875684,0,0,28.09834,2023-09-20 05:55:21.000000
6875685,1,1,19.38833,2023-09-20 05:55:21.000000
6875686,1,0,27.11889,2023-09-20 05:55:21.000000
6875687,0,1,19.29833,2023-09-20 05:56:21.000000
6875688,0,0,28.08556,2023-09-20 05:56:21.000000
6875689,1,1,19.38056,2023-09-20 05:56:21.000000
6875690,1,0,27.08278,2023-09-20 05:56:21.000000
6875691,0,1,19.23445,2023-09-20 05:58:21.000000
6875692,0,0,28.08556,2023-09-20 05:58:21.000000
6875693,1,1,19.40667,2023-09-20 05:58:21.000000
6875694,1,0,27.11611,2023-09-20 05:58:21.000000
6875695,0,1,19.31389,2023-09-20 06:00:21.000000
6875696,0,0,28.04944,2023-09-20 06:00:21.000000
6875697,1,1,19.40667,2023-09-20 06:00:21.000000
6875698,1,0,27.07778,2023-09-20 06:00:21.000000
6875699,0,1,19.39889,2023-09-20 06:02:21.000000
6875700,0,0,28.08778,2023-09-20 06:02:21.000000
6875701,1,1,19.44,2023-09-20 06:02:21.000000
6875702,1,0,27.14222,2023-09-20 06:02:21.000000
6875703,0,1,19.355,2023-09-20 06:04:21.000000
6875704,0,0,28.08778,2023-09-20 06:04:21.000000
6875705,1,1,19.37833,2023-09-20 06:04:21.000000
6875706,1,0,27.04167,2023-09-20 06:04:21.000000
6875707,0,1,19.29833,2023-09-20 06:05:21.000000
6875708,0,0,28.06222,2023-09-20 06:05:21.000000
6875709,1,1,19.37278,2023-09-20 06:05:21.000000
6875710,1,0,27.01056,2023-09-20 06:05:21.000000
6875711,0,1,19.28278,2023-09-20 06:08:21.000000
6875712,0,0,28.07,2023-09-20 06:08:21.000000
6875713,1,1,19.37556,2023-09-20 06:08:21.000000
6875714,1,0,27.03111,2023-09-20 06:08:21.000000
6875715,0,1,19.36278,2023-09-20 06:09:21.000000
6875716,0,0,28.09834,2023-09-20 06:09:21.000000
6875717,1,1,19.40111,2023-09-20 06:09:21.000000
6875718,1,0,26.995,2023-09-20 06:09:21.000000
6875719,0,1,19.35222,2023-09-20 06:12:21.000000
6875720,0,0,28.06222,2023-09-20 06:12:21.000000
6875721,1,1,19.35778,2023-09-20 06:12:21.000000
6875722,1,0,27.01833,2023-09-20 06:12:21.000000
6875723,0,1,19.32944,2023-09-20 06:14:21.000000
6875724,0,0,28.03889,2023-09-20 06:14:21.000000
6875725,1,1,19.37278,2023-09-20 06:14:21.000000
6875726,1,0,26.99,2023-09-20 06:14:21.000000
6875727,0,1,19.37833,2023-09-20 06:16:21.000000
6875728,0,0,28.03389,2023-09-20 06:16:21.000000
6875729,1,1,19.33445,2023-09-20 06:16:21.000000
6875730,1,0,27.00278,2023-09-20 06:16:21.000000
6875731,0,1,19.31666,2023-09-20 06:18:21.000000
6875732,0,0,28.06722,2023-09-20 06:18:21.000000
6875733,1,1,19.33167,2023-09-20 06:18:21.000000
6875734,1,0,26.96667,2023-09-20 06:18:21.000000
6875735,0,1,19.34222,2023-09-20 06:19:21.000000
6875736,0,0,28.08,2023-09-20 06:19:21.000000
6875737,1,1,19.355,2023-09-20 06:19:21.000000
6875738,1,0,26.99,2023-09-20 06:19:21.000000
6875739,0,1,19.36278,2023-09-20 06:22:21.000000
6875740,0,0,28.02889,2023-09-20 06:22:21.000000
6875741,1,1,19.31889,2023-09-20 06:22:21.000000
6875742,1,0,27.01333,2023-09-20 06:22:21.000000
6875743,0,1,19.32444,2023-09-20 06:23:21.000000
6875744,0,0,28.08278,2023-09-20 06:23:21.000000
6875745,1,1,19.33944,2023-09-20 06:23:21.000000
6875746,1,0,26.95389,2023-09-20 06:23:21.000000
6875747,0,1,19.32944,2023-09-20 06:26:22.000000
6875748,0,0,28.03111,2023-09-20 06:26:22.000000
6875749,1,1,19.36,2023-09-20 06:26:22.000000
6875750,1,0,26.95389,2023-09-20 06:26:22.000000
6875751,0,1,19.27555,2023-09-20 06:28:25.000000
6875752,0,0,28.01334,2023-09-20 06:28:25.000000
6875753,1,1,19.28278,2023-09-20 06:28:25.000000
6875754,1,0,26.94611,2023-09-20 06:28:25.000000
6875755,0,1,19.33167,2023-09-20 06:30:27.000000
6875756,0,0,28.01056,2023-09-20 06:30:27.000000
6875757,1,1,19.30889,2023-09-20 06:30:27.000000
6875758,1,0,26.96167,2023-09-20 06:30:27.000000
6875759,0,1,19.30389,2023-09-20 06:32:31.000000
6875760,0,0,28.02111,2023-09-20 06:32:31.000000
6875761,1,1,19.29833,2023-09-20 06:32:31.000000
6875762,1,0,26.92278,2023-09-20 06:32:31.000000
6875763,0,1,19.32667,2023-09-20 06:33:31.000000
6875764,0,0,28.00278,2023-09-20 06:33:31.000000
6875765,1,1,19.34222,2023-09-20 06:33:31.000000
6875766,1,0,26.94889,2023-09-20 06:33:31.000000
6875767,0,1,19.31666,2023-09-20 06:36:34.000000
6875768,0,0,27.99,2023-09-20 06:36:34.000000
6875769,1,1,19.28833,2023-09-20 06:36:34.000000
6875770,1,0,26.94333,2023-09-20 06:36:34.000000
6875771,0,1,19.34722,2023-09-20 06:37:34.000000
6875772,0,0,28.05945,2023-09-20 06:37:34.000000
6875773,1,1,19.33445,2023-09-20 06:37:34.000000
6875774,1,0,26.95389,2023-09-20 06:37:34.000000
6875775,0,1,19.355,2023-09-20 06:40:37.000000
6875776,0,0,28.01334,2023-09-20 06:40:37.000000
6875777,1,1,19.34722,2023-09-20 06:40:37.000000
6875778,1,0,26.97945,2023-09-20 06:40:37.000000
6875779,0,1,19.33722,2023-09-20 06:41:37.000000
6875780,0,0,28.02333,2023-09-20 06:41:37.000000
6875781,1,1,19.345,2023-09-20 06:41:37.000000
6875782,1,0,26.96944,2023-09-20 06:41:37.000000
6875783,0,1,19.36278,2023-09-20 06:44:37.000000
6875784,0,0,28.09333,2023-09-20 06:44:37.000000
6875785,1,1,19.38056,2023-09-20 06:44:37.000000
6875786,1,0,27.01056,2023-09-20 06:44:37.000000
6875787,0,1,19.38833,2023-09-20 06:46:37.000000
6875788,0,0,28.08778,2023-09-20 06:46:37.000000
6875789,1,1,19.37055,2023-09-20 06:46:37.000000
6875790,1,0,26.99778,2023-09-20 06:46:37.000000
6875791,0,1,19.36556,2023-09-20 06:47:37.000000
6875792,0,0,28.05722,2023-09-20 06:47:37.000000
6875793,1,1,19.36778,2023-09-20 06:47:37.000000
6875794,1,0,27.04167,2023-09-20 06:47:37.000000
6875795,0,1,19.37278,2023-09-20 06:50:37.000000
6875796,0,0,28.07,2023-09-20 06:50:37.000000
6875797,1,1,19.37833,2023-09-20 06:50:37.000000
6875798,1,0,27.03111,2023-09-20 06:50:37.000000
6875799,0,1,19.42444,2023-09-20 06:51:37.000000
6875800,0,0,28.07222,2023-09-20 06:51:37.000000
6875801,1,1,19.41666,2023-09-20 06:51:37.000000
6875802,1,0,27.03611,2023-09-20 06:51:37.000000
