Cooling Channel 10,Temperature Channel 1,Maxigauge Channel 3
0.87527543,-1.0398382,-0.79305553
0.875254,-1.0398383,-0.79306036
0.062235326,-1.0027976,0.28790694
0.16492699,-0.9771071,1.0340121
-0.5699876,-0.9538348,1.0709219
-0.57249826,-0.9537267,1.0710022
-0.57276857,-0.9537132,1.071012
-0.57276905,-0.9537127,1.0710121
-0.572777,-0.95371187,1.0710124
0.06927917,-1.0245166,-0.05155557
0.05589594,-0.9903722,0.8270278
0.35966334,-0.9050376,0.3503522
0.4285572,-0.9873203,0.9729713
-0.37640545,-0.95630354,1.0646464
0.39824054,-0.99439466,0.9701901
0.8147762,-0.64489156,-0.6643922
0.8808657,-1.0357347,-0.8062138
0.3644135,-0.9907422,0.91320837
0.65890795,-1.0066806,0.77646714
0.5128385,-1.0115734,0.9225574
-0.5727118,-0.9537104,1.0710106
0.6179845,-0.87871474,0.9917836
-0.3924122,-0.9606759,1.0647056
-0.54847413,-0.9414157,1.0713015
-0.35930243,-0.7711106,1.0464988
-0.43272874,-0.3186807,1.0135487
0.81243676,0.93194747,-1.0780902
0.6474607,0.7685958,-1.0799142
0.84625304,-0.5427951,-0.43775693
0.8717977,0.93500084,-1.073987
0.80337644,0.91282326,-1.0787382
0.98520875,0.20007306,-1.0453852
0.9355523,0.47283715,-1.0484382
0.98161554,-0.69146514,-1.0030596
0.84153616,0.22232954,-1.0612204
0.9371174,0.082733765,-1.0169376
0.9853885,-0.68411773,-1.0062019
0.9980104,-0.61880326,-1.0027033
0.98485696,0.47317353,-1.0367823
0.9840129,-0.67902535,-1.0065688
0.9844219,-0.68391305,-1.0064547
0.9851479,-0.6935211,-1.0062488
0.98549306,-0.6912059,-1.0061622
0.98494536,-0.6917264,-1.006305
0.98518676,-0.694651,-1.0062367
0.9737784,-0.5277664,-1.0092746
0.9851166,-0.69381505,-1.0062565
0.98525286,-0.69430804,-1.00622
0.985087,-0.69326293,-1.0062653
0.98517126,-0.6945799,-1.0062408
0.9853341,-0.69388765,-1.0061991
0.98516124,-0.6947827,-1.0062429
0.98517126,-0.69473124,-1.0062405
0.9851614,-0.6947833,-1.006243
0.98516124,-0.6947833,-1.006243
0.876958,-1.038657,-0.7970437
0.9851592,-0.69480413,-1.0062398
0.8754431,-1.0397341,-0.7934623
0.87529063,-1.0398399,-0.7931046
0.90153164,-1.0159434,-0.8528071
0.9771185,-0.7646002,-0.99445206
0.8752913,-1.0398399,-0.7931054
0.87932193,-1.0369182,-0.8026031
0.79464513,-1.0348477,-0.67109877
0.88222474,-1.0392991,-0.7543327
0.87573236,-1.0397985,-0.79041
0.06259385,-1.002794,0.28850138
0.32573107,-0.9815222,1.0187618
-0.5721512,-0.9537654,1.0709856
-0.5727491,-0.9537137,1.0710115
-0.572784,-0.95371354,1.0710107
-0.5727783,-0.9537126,1.0710123
-0.5727613,-0.9537081,1.0710123
-0.5726882,-0.9537162,1.0710095
-0.5682517,-0.95146877,1.0710676
0.3866965,-1.0137136,0.8381386
-0.2749949,-0.755863,1.0738268
0.576774,-0.9061068,0.1938517
0.25029346,-0.9306863,1.0225414
-0.2927736,0.01496603,1.0081795
0.6411281,-0.21789224,0.96657574
0.17923953,-0.5906773,1.0724648
0.74909943,0.8672878,-1.076425
0.82149553,0.9314636,-1.0780888
0.7290244,0.827575,-1.0810914
0.48374334,0.39312944,-1.0826834
0.45553267,0.35004726,-1.0829191
0.41903767,0.35516125,-1.0828612
0.41627392,0.27825287,-1.082958
0.9862717,-0.6784087,-1.0060939
1.0068736,0.5935905,-1.0026895
0.98258626,-0.6712453,-1.0117639
0.5535826,0.37468514,-1.0816374
0.98150164,-0.643262,-1.0072656
0.95129323,0.17366411,-1.0148156
0.94217235,0.0068922453,-1.0159624
0.94424886,0.12919989,-1.0158197
0.9741179,-0.5320109,-1.0091915
0.954336,-0.08882847,-1.0137398
0.9423462,0.0042410004,-1.0159291
0.9850746,-0.6949798,-1.0061499
0.9492262,-0.11608034,-1.0146419
0.98518795,-0.6946441,-1.0062363
0.98505515,-0.6933405,-1.0062734
0.98520315,-0.6945667,-1.0062325
0.98516124,-0.6947833,-1.006243
0.98120373,-0.7311707,-1.0005271
0.94361395,-0.93326753,-0.93816817
0.9850938,-0.69543976,-1.006147
0.854954,-1.0384141,-0.7585914
0.9851363,-0.6950259,-1.0062076
0.8751565,-1.0398308,-0.79290193
0.87529063,-1.0398391,-0.7931051
0.8752873,-1.0398396,-0.7930997
0.8752908,-1.0398397,-0.7931047
0.06231725,-1.0027947,0.28814504
0.96313363,-1.0265664,0.5122529
0.8643315,-1.0391254,-0.7766655
0.6076957,-1.0299752,-0.46760044
0.46890518,-0.98562855,1.0001281
-0.5698421,-0.95384115,1.0709168
-0.5728251,-0.9537169,1.0710055
-0.5712686,-0.9538166,1.0709093
-0.57261145,-0.9537108,1.0710069
-0.7907972,-0.9753907,0.86938536
0.8163938,-0.98404187,-0.48611405
0.46401587,-0.98528343,1.0015385
-0.021039957,-0.82077,-0.88762575
1.0070908,0.58683497,-1.0012039
0.9004259,-0.5459524,-0.90615475
1.0399996,-0.29779455,-0.33843592
0.5887295,0.21049371,-1.0791346
0.7212798,-0.45396352,-0.898949
1.0101274,0.5400183,-0.9997872
0.9725705,0.41541272,-1.0499251
0.8021162,-0.4678672,-1.071137
0.6795956,-1.0288187,-0.49677798
0.8755371,-1.0397166,-0.79289716
0.4716317,-0.98534817,0.99999756
0.55715215,-1.013538,0.9040052
0.8743187,-1.0366861,-0.776756
0.06447948,-1.0023104,0.2890351
0.7870841,-0.8466969,-0.82427937
1.0240066,-0.2772003,-0.94945216
1.030163,-0.24337591,-0.99568486
1.0022317,-0.5789114,-1.0019653
0.9371998,0.0686256,-1.0173464
0.98515254,-0.694643,-1.0062456
0.94235736,0.010162806,-1.0159326
0.98293996,-0.69269097,-1.004223
0.98492944,-0.6908887,-1.0063105
0.98516244,-0.69477624,-1.0062411
0.9851549,-0.6946421,-1.0060511
0.98504364,-0.6930966,-1.0062768
0.98606586,-0.69005746,-1.0060129
1.0333223,-0.24740712,-0.98820424
0.9854828,-0.69310236,-1.006162
0.98536086,-0.6937221,-1.0061876
0.95960784,-0.29322928,-1.0125358
0.98517287,-0.69472206,-1.0062401
0.9851628,-0.69477564,-1.0062428
0.9851882,-0.6948915,-1.0061042
0.9510749,-1.0309106,-0.21364605
0.8753141,-1.0398239,-0.7931598
0.06319315,-1.002667,0.28756496
0.07361878,-1.0028461,0.27778557
1.0236608,-0.83990705,-0.20926383
0.4336055,-1.0020326,0.70114183
1.0154836,-0.9766497,0.38262424
-0.56571656,-0.9543121,1.0706093
-0.54350156,-0.93881565,1.0713596
0.58142346,-0.9631186,0.8721052
0.76350105,-1.0239801,-0.6464783
1.0120507,0.59040207,-0.98646516
0.7787955,0.90212554,-1.0795727
0.8558562,0.15386012,-1.0409493
1.0076016,0.21950884,-0.9354382
0.80212665,0.9255837,-1.079003
0.43082285,0.33623105,-1.0828117
0.9464164,0.11482465,-1.0156422
0.9869097,-0.68555295,-1.0057966
0.95851886,0.22701804,-1.0132643
0.9852353,-0.6937482,-1.0062258
0.9934605,-0.63060516,-1.0040553
0.988654,-0.6694323,-1.0053506
0.9851751,-0.6947007,-1.0062398
0.9867077,-0.6865491,-1.0058489
0.9382894,0.063972,-1.0166447
0.9851884,-0.69464207,-1.0062362
0.9870472,-0.64617217,-1.0058242
0.98516136,-0.69478315,-1.006243
0.98516124,-0.6947833,-1.006243
0.98516077,-0.6947664,-1.0062432
0.9851644,-0.6947673,-1.0062423
0.98516124,-0.6947833,-1.006243
0.98163605,-0.7274044,-1.0011554
0.98516214,-0.6947642,-1.0062429
0.9851385,-0.69500554,-1.0062106
0.98499936,-0.69635594,-1.0060123
0.98518264,-0.6946722,-1.0062368
0.98517334,-0.6947212,-1.00624
0.9852077,-0.69455504,-1.0062269
0.9851615,-0.6947827,-1.006243
0.9851611,-0.6947856,-1.0062428
0.9851551,-0.6948428,-1.0062344
0.8814872,-1.0352529,-0.8076627
0.87547976,-1.0397081,-0.7935518
0.8846655,-1.0326774,-0.81503624
0.9849112,-0.697207,-1.005887
0.87438023,-1.0397774,-0.7917277
0.8752884,-1.0398374,-0.7931037
0.87529117,-1.0398399,-0.79310536
0.8752904,-1.0398399,-0.79310435
0.8740114,-1.0397527,-0.79117143
0.8752913,-1.0398397,-0.7931055
0.44680655,-0.9867717,0.9856815
0.8612956,-1.0389975,-0.77170545
0.3862733,-0.9853838,0.9923251
-0.444654,-0.95905256,1.0662663
-0.5777839,-0.9541451,1.070297
-0.5727463,-0.95371443,1.0710105
-0.7129069,-0.9805825,0.91264206
-0.49144638,-0.9570873,1.068264
-0.57116646,-0.953487,1.070974
-0.5721767,-0.953737,1.0709931
-0.5724467,-0.9537156,1.0710024
-0.41161364,-0.9516735,0.7768229
0.8046482,-0.92754257,-0.036988072
0.078062795,-0.7517183,1.0593103
-0.19995503,0.44027746,-0.13720898
0.114905655,0.66012686,-1.054332
0.5326246,-0.6178522,1.0032929
0.6647598,0.6844044,-1.0821859
0.85038984,0.33669567,-1.0765995
0.4932563,0.1897609,-1.0824671
0.37458026,0.26167676,-1.0831361
0.9529112,0.6536645,-1.0511923
0.85700333,0.5256806,-1.0688751
0.99497455,0.49470556,-1.0052662
0.9810339,-0.544857,-1.0075251
0.95489705,-0.15987511,-1.0151608
0.94410396,-0.029371887,-1.0156058
0.9462786,-0.060902603,-1.0152049
0.98977876,-0.6681233,-1.0050426
1.0120376,-0.5082666,-0.9980099
0.9506258,-0.0008451562,-1.0144976
0.98512006,-0.6937181,-1.006256
0.9851691,-0.6947429,-1.0062412
0.9368163,0.08988862,-1.0169027
0.9852036,-0.69456416,-1.0062324
0.9796711,-0.61730564,-1.0077579
0.9851633,-0.69477284,-1.0062428
0.9851806,-0.6946832,-1.0062382
0.98371935,-0.6669688,-1.0066646
0.9680728,-0.82623214,-0.9803693
0.9851626,-0.69476426,-1.0062428
0.8755138,-1.0398166,-0.7917694
0.87922674,-1.0393386,-0.7756086
0.9212303,-1.0165292,-0.7708559
0.14283423,-1.0056031,0.20191103
0.9608226,-0.86292017,-0.9687799
1.0000551,-0.6047633,-1.0020765
1.0352951,-0.21745975,-0.98760766
0.92327577,0.05372092,-1.0289302
0.98514736,-0.6944869,-1.0062479
0.98484886,-0.684311,-1.0063429
0.9685795,-0.37768283,-1.0106066
0.98494947,-0.68362916,-1.0063177
0.9851472,-0.694098,-1.006248
0.9956843,-0.6343464,-1.0033193
0.9852308,-0.6936493,-1.0062281
0.9850955,-0.6954645,-1.0061333
0.98465747,-0.68797016,-1.0063864
0.98516136,-0.6947831,-1.006243
0.9851631,-0.6947598,-1.0062428
0.98511803,-0.694192,-1.0062555
0.9852063,-0.6945503,-1.0062318
0.9849276,-0.6916256,-1.0063097
0.9851614,-0.69478285,-1.006243
0.98521304,-0.69451505,-1.00623
0.9851619,-0.69477993,-1.006243
0.9851614,-0.6947832,-1.006243
0.9851624,-0.6947785,-1.0062428
0.9849321,-0.6970049,-1.0059168
0.8749889,-1.0398191,-0.7926485
0.8874921,-1.0302492,-0.8215364
0.87529075,-1.0398397,-0.7931047
0.06435505,-1.0028908,0.2854675
0.5121325,-1.0124804,0.32229882
0.7681422,-1.0198331,0.7744867
-0.20274565,-0.9668265,1.0566472
-0.5723068,-0.9537636,1.0709568
-0.7816131,-0.9717521,0.9676287
-0.81578726,-0.9766992,0.8831254
-0.4536992,-0.95838046,1.066974
-0.54993594,-0.94876057,1.0706894
-0.3640085,-0.9633951,1.0596808
-0.5432655,-0.941305,1.0711371
-0.41265374,-0.9733381,1.0447341
-0.51953804,-0.9325467,1.0711024
-0.361981,-0.8547214,1.0704414
0.134089,-0.43137658,1.0481263
0.7252672,0.5341266,-1.0749395
1.0346435,-0.0635359,-0.9884609
0.69660354,0.76703024,-1.0817826
1.0015589,-0.17902389,-0.43235093
0.3514073,0.21573068,-1.0832875
0.63978857,0.160546,-1.0771407
0.9425919,0.12630875,-1.0159981
1.0295646,0.3631267,-1.0113201
0.63744396,0.6732454,-1.0826175
0.9366462,0.07860686,-1.0173836
1.008321,0.60808295,-1.0031828
0.93928117,0.10544768,-1.0165318
0.9856392,-0.6922966,-1.0061215
0.96932745,-0.36157414,-1.0104725
0.98516077,-0.6945189,-1.0062437
0.98441386,-0.68465525,-1.0064558
0.98516124,-0.6947833,-1.006243
0.9851746,-0.69471645,-1.0062392
0.9851668,-0.6947554,-1.0062417
0.9849844,-0.69463325,-1.0060817
0.9851556,-0.69470626,-1.0062447
0.985158,-0.69478405,-1.0062407
0.9402033,-0.9455218,-0.9283751
0.98569363,-0.6920145,-1.0061079
0.98516124,-0.69478285,-1.0062431
0.9851614,-0.6947832,-1.006243
0.9851605,-0.69479024,-1.006242
0.9843769,-0.7023285,-1.0051234
0.9687877,-0.821946,-0.9815104
0.8914439,-1.0266162,-0.8305353
0.89538974,-1.0227026,-0.83933085
0.9469781,-0.9223124,-0.9443155
0.8757358,-1.0395173,-0.7941705
0.8786426,-1.0374334,-0.80095416
0.98111266,-0.73196083,-1.0003934
0.8752918,-1.0398394,-0.7931067
0.90190184,-1.0154617,-0.85382277
0.83223194,-1.0369555,-0.7223185
0.8646099,-1.0391228,-0.776956
0.8258381,-1.0366743,-0.71826553
0.65299237,-1.0275582,-0.4582071
0.0986655,-1.004219,0.254908
0.11478213,-0.9759213,1.0372422
0.35378852,-0.9836558,1.0047001
-0.5685927,-0.9538968,1.070875
-0.5727665,-0.9537132,1.071012
-0.5727743,-0.9537124,1.0710123
-0.5725592,-0.9536112,1.0710144
-0.2098046,-0.9984513,0.47247818
-0.5724361,-0.953705,1.0710031
-0.55014265,-0.95460224,1.0695176
-0.3106689,-0.78682524,1.0735006
-0.28568798,-0.9735852,1.0225974
-0.1877545,-0.78294945,1.0426658
0.9785306,0.44047028,-0.98431826
0.7344673,0.7158772,-1.0798137
1.0195521,0.74173605,-1.0101261
0.77398,0.90703285,-1.0789396
0.98733693,-0.530638,-1.0064094
0.7242888,0.8551812,-1.0794636
0.9840649,-0.48845786,-1.0074335
0.7830732,0.5032069,-1.0754275
0.8762382,0.09810397,-1.0483454
0.93053603,0.083788104,-1.0227525
0.93722457,0.0933759,-1.0168619
0.9434023,-0.0016626032,-1.0157787
0.94025964,0.085994124,-1.0163467
0.9392005,0.05274169,-1.0164883
0.98517656,-0.6946771,-1.0062393
0.97748023,-0.58481556,-1.008334
0.9859548,-0.68909484,-1.006044
0.98516583,-0.69476,-1.006242
0.98516136,-0.694783,-1.006243
0.98516124,-0.6947833,-1.006243
0.9008822,-1.0166692,-0.85150206
0.87767076,-0.9652217,-0.84338194
0.98514,-0.694968,-1.0062146
0.9851608,-0.69478744,-1.0062424
0.985152,-0.69487405,-1.0062298
0.927396,-0.9749132,-0.90710884
0.9771484,-0.76440877,-0.9944944
0.9736709,-0.7900025,-0.9891827
0.8752911,-1.0398397,-0.7931052
0.9035792,-1.0134357,-0.85748386
0.8752911,-1.0398399,-0.793105
0.87529117,-1.0398399,-0.79310536
0.87528604,-1.0398395,-0.7930976
0.1617046,-1.0069453,0.17889524
0.6226473,-0.99679905,0.9409388
-0.5331702,-0.95710844,1.0690985
-0.5725564,-0.9537222,1.071005
-0.5727666,-0.9537133,1.0710114
-0.57627463,-0.95398116,1.0705621
-0.5884415,-0.9549558,1.0688083
-0.5717489,-0.95347613,1.0710022
-0.56544113,-0.95401484,1.0707753
-0.5666636,-0.9510468,1.0710138
0.8817308,-1.0284507,-0.76177645
0.7944694,-0.84870505,0.90343004
0.09208779,-0.924913,0.16263194
0.6866649,0.7632208,-1.0817909
0.99186,0.5956386,-1.0227077
1.0016619,-0.2959269,-1.0240843
0.7109677,0.7093457,-1.0812392
0.9875506,0.6044717,-1.0291237
0.581713,0.5198122,-1.0820793
0.98879623,-0.6432524,-1.0053554
0.98520666,-0.6938528,-1.006233
0.9861219,-0.6897298,-1.0059985
0.98539686,-0.6935606,-1.0061836
0.93713146,0.08135283,-1.0168889
0.9851314,-0.69437873,-1.0062517
0.98514616,-0.6945497,-1.0062475
0.9851392,-0.6931573,-1.0062517
0.9870246,-0.684859,-1.0057663
0.98516166,-0.6947827,-1.006242
0.98516136,-0.694783,-1.006243
0.98516124,-0.69478357,-1.006243
0.8810877,-1.0355654,-0.8067315
0.8754442,-1.0397274,-0.79347384
0.12091264,-1.0052425,0.22535913
0.9770605,-0.76487315,-0.99437594
0.87640923,-1.0397625,-0.7875615
0.9994193,-0.6188433,-0.9989431
1.0086424,-0.5426318,-0.99787354
0.983896,-0.69358295,-1.0050931
0.98515964,-0.69476223,-1.0062435
0.9873884,-0.6829739,-1.0056715
0.98565507,-0.69226986,-1.0060858
0.9849287,-0.6968203,-1.0059199
0.98517513,-0.6946963,-1.0062369
0.98516583,-0.694538,-1.0062424
0.9870834,-1.0300107,0.40852556
0.98392296,-0.7066177,-1.0044726
0.87571585,-1.0395806,-0.79378873
0.9851611,-0.69478154,-1.0062431
0.9851614,-0.6947835,-1.0062429
0.98519236,-0.6946216,-1.0062352
0.985162,-0.6947796,-1.006243
0.9851619,-0.6947787,-1.006243
0.98516124,-0.69478345,-1.006243
0.98507553,-0.69560474,-1.0061216
0.98516124,-0.6947833,-1.006243
0.98114145,-1.0308719,0.31117192
0.8752944,-1.0398378,-0.79311067
0.87342364,-1.0397123,-0.7902808
0.6971589,-1.0295926,-0.5241772
0.4497887,-0.9873981,0.98107207
-0.11053136,-0.99718475,0.52956045
0.87903315,-1.0380946,-0.7902931
0.47145146,-0.98573035,1.0001402
-0.56822217,-0.9514981,1.0710638
-0.57261205,-0.95371807,1.0710073
-0.7768656,-0.9717465,0.86179996
0.4687003,-0.98501515,1.0010095
-0.43496752,-0.89302135,1.0713677
0.9516258,0.18639575,-0.9369985
0.66556716,0.6725679,-1.0817213
0.9951727,-0.6275485,-0.7764049
0.40349165,0.30460745,-1.0832213
0.99569,-0.2750985,-1.0046959
0.6558764,0.6853118,-1.0824119
0.96136856,0.40635318,-1.0288458
0.9733723,-0.47159767,-1.0094457
0.9618474,0.34420112,-1.0223548
0.95695937,-0.24767075,-1.0130934
0.9851651,-0.69476104,-1.0062422
0.9577538,-0.26042727,-1.0129286
0.9851619,-0.69477993,-1.006243
0.9589223,-0.24997273,-1.0127294
0.9851561,-0.6946713,-1.0062447
0.98525447,-0.6943006,-1.0062193
0.9847992,-0.6901133,-1.0063722
0.98516136,-0.6947831,-1.006243
0.98449147,-0.6856605,-1.0064337
0.985162,-0.6947796,-1.006243
0.98517126,-0.69472414,-1.0062406
0.98516136,-0.69478315,-1.006243
0.9851615,-0.6947777,-1.006243
0.9851662,-0.6947578,-1.0062419
0.98516124,-0.6947833,-1.006243
0.98517185,-0.694729,-1.0062404
0.98516023,-0.6947701,-1.0062435
0.8757163,-1.0395422,-0.7941121
0.87730867,-1.0384055,-0.79787195
0.90198606,-1.015362,-0.85400677
0.87482774,-1.0398072,-0.7923961
0.87529325,-1.0398395,-0.79308844
0.8583321,-1.0387104,-0.76745737
0.875285,-1.0398395,-0.7930961
0.46778488,-0.9856914,0.9994511
-0.42551452,-0.9595377,1.0659369
-0.34514496,-1.0094161,0.41280362
-0.81580156,-0.9764087,0.8861216
0.87536985,-1.0397875,-0.7932614
0.93017215,-0.95557785,-0.91612196
0.77564377,-0.74412245,-0.7686674
0.9852062,-0.6947917,-1.0061051
0.9848004,-0.6982742,-1.005729
0.8773184,-1.0390773,-0.7922583
0.87584376,-1.0395105,-0.79392165
0.89768547,-1.020579,-0.84230244
0.98542416,-0.6934189,-1.0061764
0.9585087,-0.27433836,-1.012769
0.985185,-0.6946602,-1.006237
0.98992205,-0.6688509,-1.0050013
0.98510426,-0.69401395,-1.0062594
0.98517483,-0.69471365,-1.0062397
0.93800855,0.06900783,-1.0166943
0.9851622,-0.69477934,-1.0062429
0.98516434,-0.6947645,-1.0062411
0.9851346,-0.6943709,-1.0062509
0.985039,-0.6959797,-1.006066
0.9851613,-0.6947825,-1.0062431
0.8756359,-1.039446,-0.7940907
0.8781418,-1.0377972,-0.7998316
0.87776965,-1.03807,-0.7989576
0.064225234,-1.0028846,0.28564462
0.87544423,-1.0397329,-0.79346794
0.2504721,-1.0105662,0.07582916
0.87489426,-1.0398128,-0.7925053
0.45345226,-0.9865713,0.98909765
0.9853115,-1.0300767,0.39754736
0.69180363,-1.0350468,-0.6022904
-0.5169637,-0.95606196,1.069161
-0.572765,-0.95378155,1.0709397
-0.8045043,-0.9742268,0.9283855
-0.42533,-0.95936143,1.065952
-0.57220405,-0.9541113,1.0704184
0.48305807,-0.9401183,0.13323906
0.6918723,-0.8155826,0.9977616
-0.078301124,-0.64764166,-0.87619823
0.7333895,0.58039385,-1.0681326
0.6317765,0.6551438,-1.0824583
0.7369796,0.82194173,-1.0808249
0.66727597,0.68406373,-1.082197
0.92835635,0.35334024,-1.043416
0.9851625,-0.6947078,-1.0062429
1.0296648,-0.30675635,-0.9902083
0.8845069,0.13518944,-1.0465251
0.97955364,-0.6895626,-1.0011325
0.9851598,-0.6947618,-1.0062435
0.94998693,-0.120794065,-1.0145003
0.9871961,-0.68425965,-1.0056392
0.99080354,-0.63546,-1.004839
0.9851591,-0.6947709,-1.0062389
0.9741261,-0.53325725,-1.0091879
0.9849,-0.69673884,-1.0058991
0.98271996,-0.71809345,-1.0025657
0.8760236,-1.0392203,-0.7947126
0.98438555,-0.70080465,-1.0052258
0.9810656,-0.7322459,-1.0003312
0.8776217,-1.0382172,-0.79829025
0.9913751,-0.66055506,-1.0046066
0.98517793,-0.6947009,-1.0062251
0.93941724,0.046440218,-1.0164477
0.98519754,-0.69459546,-1.0062339
0.98763484,-0.6798027,-1.0056105
0.98532236,-0.6891698,-1.0062114
0.9851611,-0.6947815,-1.0062431
0.9851561,-0.6947097,-1.0062445
0.98518556,-0.6946544,-1.006237
0.9850371,-0.693059,-1.0062786
0.9854525,-0.69327253,-1.0061692
0.9852306,-0.6944233,-1.0062256
0.9763417,-0.56138265,-1.0086361
0.9851614,-0.694783,-1.006243
0.98528713,-0.690197,-1.0062181
0.9850485,-0.6932586,-1.0062753
0.98516136,-0.69478357,-1.0062429
0.9851629,-0.6947752,-1.0062428
0.985289,-0.6941225,-1.0062108
0.9695077,-0.8175118,-0.9826568
0.9551173,-0.8902233,-0.9589151
0.96065485,-0.8664081,-0.96818924
0.87579787,-1.0394847,-0.79430497
0.87471056,-1.0397999,-0.79222566
0.87529135,-1.0398399,-0.79310554
0.11937302,-1.0008858,0.44591677
0.8742945,-1.0397722,-0.79159886
0.8690478,-1.0394181,-0.7836679
0.4463439,-0.98682374,0.9851381
0.19098517,-1.0036424,0.39715442
-0.7026181,-0.9690281,1.0090597
-0.5570947,-0.9544644,1.070403
-0.5253648,-0.95621485,1.0687009
-0.5727585,-0.95371395,1.0710106
-0.5738246,-0.9537975,1.0708687
-0.6289837,-0.9635531,1.045881
-0.5726918,-0.95371497,1.0710098
-0.5727271,-0.9537126,1.0710098
-0.5397566,-0.94178295,1.0709761
-0.48763838,-0.9593276,1.0674386
-0.8141871,-0.97587,0.88229257
0.21454883,-0.9665505,0.3049617
0.80537015,-0.938511,0.3390427
0.3862232,-0.9232863,0.9930029
0.65489584,0.7113606,-1.0823247
0.98981845,0.44195598,-1.0064337
0.46684548,0.34538695,-1.0827509
0.9878136,-0.6535534,-1.0087119
0.62806594,0.71609426,-1.0801206
0.99446434,-0.64006793,-1.0031606
0.9579176,0.2577961,-1.0168185
1.0053812,0.38782048,-1.0014951
1.0083667,-0.5394321,-0.99938524
0.98508936,-0.69381434,-1.0062642
0.98516315,-0.6947045,-1.0062428
0.93832755,0.06438843,-1.016639
0.98339033,-0.7110478,-1.0037309
0.9475428,0.15649079,-1.0151911
0.98516095,-0.694783,-1.0062429
0.9853192,-0.69411224,-1.006148
0.9852267,-0.6943576,-1.0061852
0.983404,-0.71118057,-1.00374
0.44621268,-0.9867407,0.9848973
0.9868959,-1.0300454,0.40560797
0.93568754,-1.0347173,-0.24509256
0.19507998,-0.9972861,0.66842824
-0.38701636,-0.9968492,0.5705685
0.21647877,-0.99871385,0.9788816
0.48086828,-0.96353513,1.0101205
-0.3641021,-0.84698987,1.0719243
0.38435584,-0.9220967,-0.37653372
0.90201557,-0.28044766,-0.77458936
0.7104966,0.7016903,-0.61229223
0.7899963,0.92998356,-1.078648
0.7557146,0.66778207,-1.0796728
-0.36113462,0.4582933,-1.0511591
0.31669238,0.34642002,-1.0779974
1.0183802,0.89818674,-0.9926773
0.96609455,0.6823586,-1.0471541
0.81103337,0.94014037,-1.07863
1.004286,-0.40469334,-1.0009617
0.95071626,0.6198045,-1.0522928
0.9883052,-0.6777191,-1.0054271
0.90972215,0.10709449,-1.0345827
0.9894525,-0.4612375,-1.0054524
1.0048277,-0.5693372,-1.0005496
0.9848591,-0.6944682,-1.0066234
0.9829714,-0.6652238,-1.0069033
0.97551507,-0.5548497,-1.0088384
0.985021,-0.69278824,-1.0062833
0.9851643,-0.6947681,-1.0062424
0.97880644,-0.64709574,-1.0113944
0.98516023,-0.6947055,-1.0062435
0.9851608,-0.6947802,-1.0062429
0.9853579,-0.6933217,-1.0061941
0.9851599,-0.6947634,-1.0062435
0.98516095,-0.69477874,-1.0062431
0.98516864,-0.6947448,-1.0062413
0.9851648,-0.6947634,-1.0062423
0.98516124,-0.6947833,-1.006243
0.9851584,-0.6948116,-1.006239
0.9851613,-0.69478273,-1.0062431
0.9675144,-0.82958883,-0.97946876
0.98515904,-0.6947956,-1.0062402
0.98516124,-0.69478345,-1.006243
0.87582177,-1.0394685,-0.794356
0.9725787,-0.79753494,-0.98748815
0.87529534,-1.039837,-0.79311526
0.86273235,-1.0389965,-0.77411824
0.63719976,-0.99649936,0.95137405
0.8766226,-1.0395288,-0.7759148
0.5114129,-0.98843414,0.9900192
0.26025665,-0.9803922,1.0210932
-0.57277673,-0.9537124,1.0710124
-0.5759831,-0.96552354,1.042901
-0.5730056,-0.9537298,1.0709833
0.26688057,-0.9809748,1.0175712
-0.5726829,-0.95370775,1.0710096
-0.23264287,-1.0127662,0.3058209
0.66465294,-0.8211321,0.9528988
0.34993896,-0.9899222,0.8642273
0.93390006,-0.076134555,-1.0082831
0.10595138,-0.99250615,0.43641847
1.0103854,0.5870451,-0.9960711
0.4287586,-0.9394112,0.75022006
0.6384014,0.7386489,-1.0811893
0.80816305,0.9352766,-1.0787973
0.9399701,0.09644023,-1.0131048
0.5733946,0.6433217,-1.0808996
0.98533684,-0.08621175,-0.8711637
0.62340814,0.657393,-1.0826243
0.7557678,0.15466258,-1.0701007
0.37828106,0.25091565,-1.0832124
0.555528,0.18692118,-1.0799757
0.9390413,0.21042563,-1.0309434
0.94873416,0.32694635,-1.0306444
0.9261159,-0.26986998,-1.0367972
0.9828918,-0.6452634,-1.0076157
0.98090076,0.5016495,-1.0222706
1.0042559,-0.5730791,-1.0007398
0.9892435,-0.4954875,-1.0056
0.9851611,-0.69477993,-1.0062424
0.98326874,-0.65565455,-1.0067985
0.9854082,-0.6935018,-1.0061805
1.011773,-0.506536,-0.9983139
0.9849341,-0.6917,-1.006308
0.9851614,-0.6947832,-1.006243
0.985161,-0.69478405,-1.0062429
0.98515964,-0.69456685,-1.006244
0.9851554,-0.69483423,-1.006235
0.9504392,-0.6688119,-0.97375476
0.97834194,-0.59780854,-1.0081091
0.89127296,-1.0267928,-0.83006823
0.92565125,-1.0132723,-0.76900434
0.9851856,-0.6946441,-1.0062393
0.9851558,-0.6947779,-1.0062382
0.98507065,-0.69567496,-1.0061096
0.9851688,-0.6947444,-1.0062413
0.87577194,-1.0395075,-0.7942053
0.9851611,-0.69478434,-1.006243
0.985104,-0.6953382,-1.0061618
